"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"554",2022-12-20T00:00:00.000Z,,"Mesure par ADCP",1.035,2.63,2022-12-27T07:59:19.000Z
"553",2022-11-30T08:20:00.000Z,,"Perche par intégration",1.035,2.14,2022-12-27T07:59:19.000Z
"552",2022-11-08T11:29:00.000Z,,"Mesure par ADCP",0.9500000000000001,0.801,2022-12-27T07:59:20.000Z
"330",1999-03-09T23:00:00.000Z,,"Autres",2.09,85.5,2022-04-05T11:17:42.000Z
"150",1980-09-24T00:00:00.000Z,,"Autres",0.54,1.6300000000000001,2022-04-05T11:19:37.000Z
"329",1999-02-02T23:00:00.000Z,,"Autres",1.08,5.87,2022-04-05T11:17:43.000Z
"323",1998-06-10T00:00:00.000Z,,"Autres",0.78,1.2,2022-04-05T11:17:47.000Z
"322",1998-05-12T00:00:00.000Z,,"Autres",0.84,2.375,2022-04-05T11:17:47.000Z
"321",1998-03-04T00:00:00.000Z,,"Autres",0.77,1.58,2022-04-05T11:17:48.000Z
"320",1997-12-02T00:00:00.000Z,,"Autres",1,5.28,2022-04-05T11:17:49.000Z
"297",1995-12-07T00:00:00.000Z,,"Autres",0.66,0.781,2022-04-05T11:18:03.000Z
"216",1987-07-30T00:00:00.000Z,,"Autres",0.8,1.4000000000000001,2022-04-05T11:18:55.000Z
"215",1987-07-03T00:00:00.000Z,,"Autres",0.84,1.8900000000000001,2022-04-05T11:18:56.000Z
"214",1987-06-02T00:00:00.000Z,,"Autres",0.97,3.38,2022-04-05T11:18:56.000Z
"213",1987-05-06T00:00:00.000Z,,"Autres",1.05,4.19,2022-04-05T11:18:57.000Z
"212",1987-03-13T00:00:00.000Z,,"Autres",0.985,3.39,2022-04-05T11:18:58.000Z
"333",1999-05-26T14:05:00.000Z,,"Perche par intégration",0.78,1.43,2022-04-05T11:17:40.000Z
"328",1999-01-13T23:00:00.000Z,,"Autres",1.07,6.94,2022-04-05T11:17:44.000Z
"326",1998-09-15T00:00:00.000Z,,"Autres",0.85,1.46,2022-04-05T11:17:45.000Z
"325",1998-07-22T00:00:00.000Z,,"Autres",0.66,0.48,2022-04-05T11:17:46.000Z
"324",1998-07-01T00:00:00.000Z,,"Autres",0.71,0.849,2022-04-05T11:17:46.000Z
"319",1997-11-04T00:00:00.000Z,,"Autres",0.66,0.45,2022-04-05T11:17:49.000Z
"318",1997-10-10T00:00:00.000Z,,"Autres",0.68,0.47300000000000003,2022-04-05T11:17:50.000Z
"317",1997-10-09T00:00:00.000Z,,"Autres",0.705,0.5760000000000001,2022-04-05T11:17:51.000Z
"316",1997-09-05T00:00:00.000Z,,"Autres",0.7000000000000001,0.91,2022-04-05T11:17:51.000Z
"315",1997-08-07T00:00:00.000Z,,"Autres",0.7000000000000001,0.77,2022-04-05T11:17:52.000Z
"314",1997-06-10T00:00:00.000Z,,"Autres",0.74,1.12,2022-04-05T11:17:52.000Z
"313",1997-05-14T00:00:00.000Z,,"Autres",0.8200000000000001,2.2600000000000002,2022-04-05T11:17:53.000Z
"312",1997-04-11T00:00:00.000Z,,"Autres",0.7000000000000001,0.9500000000000001,2022-04-05T11:17:54.000Z
"311",1997-03-13T00:00:00.000Z,,"Autres",0.84,2.748,2022-04-05T11:17:54.000Z
"310",1997-02-11T00:00:00.000Z,,"Autres",0.86,2.7960000000000003,2022-04-05T11:17:55.000Z
"309",1996-11-13T00:00:00.000Z,,"Autres",2.31,108.555,2022-04-05T11:17:56.000Z
"307",1996-10-24T00:00:00.000Z,,"Autres",0.64,0.448,2022-04-05T11:17:56.000Z
"308",1996-09-16T00:00:00.000Z,,"Autres",0.6,0.28,2022-04-05T11:17:57.000Z
"306",1996-08-21T00:00:00.000Z,,"Autres",0.67,0.917,2022-04-05T11:17:58.000Z
"305",1996-07-10T00:00:00.000Z,,"Autres",0.66,0.86,2022-04-05T11:17:58.000Z
"304",1996-05-16T00:00:00.000Z,,"Autres",0.67,1.0050000000000001,2022-04-05T11:17:59.000Z
