"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"67",1985-10-11T00:00:00.000Z,,"Autres",0.34500000000000003,0.134,2023-05-10T12:29:13.000Z
"66",1985-07-16T00:00:00.000Z,,"Autres",0.42,0.317,2023-05-10T12:29:13.000Z
"65",1984-10-11T00:00:00.000Z,,"Autres",0.41500000000000004,0.3,2023-05-10T12:29:13.000Z
"183",2013-01-09T11:50:00.000Z,,"Perche point par point",0.51,0.673,2023-05-10T12:28:51.000Z
"95",1996-06-05T10:30:00.000Z,,"Perche point par point",0.745,1.8,2023-05-10T12:29:07.000Z
"64",1984-09-28T00:00:00.000Z,,"Autres",0.38,0.20500000000000002,2023-05-10T12:29:13.000Z
"63",1983-12-20T00:00:00.000Z,,"Autres",0.44,0.422,2023-05-10T12:29:13.000Z
"62",1983-07-28T00:00:00.000Z,,"Autres",0.39,0.214,2023-05-10T12:29:14.000Z
"214",2022-06-09T12:20:00.000Z,2022-06-09T12:50:00.000Z,"Perche point par point",0.322,0.202,2023-05-10T12:28:45.000Z
"153",2007-02-09T12:05:00.000Z,2007-02-09T12:35:00.000Z,"Perche point par point",0.385,0.327,2023-05-10T12:28:57.000Z
"124",2001-05-04T11:30:00.000Z,,"Perche point par point",0.99,4.55,2023-05-10T12:29:02.000Z
"93",1996-04-11T12:00:00.000Z,,"Perche point par point",0.5700000000000001,0.918,2023-05-10T12:29:08.000Z
"212",2021-06-22T12:30:00.000Z,2021-06-22T13:00:00.000Z,"Perche point par point",0.455,0.592,2023-05-10T12:28:45.000Z
"151",2006-08-08T11:50:00.000Z,2006-08-08T12:10:00.000Z,"Perche point par point",0.29,0.114,2023-05-10T12:28:57.000Z
"123",2001-04-02T10:15:00.000Z,,"Perche point par point",0.71,1.78,2023-05-10T12:29:02.000Z
"61",1983-06-02T00:00:00.000Z,,"Autres",0.645,1.04,2023-05-10T12:29:14.000Z
"148",2005-06-17T11:00:00.000Z,2005-06-17T11:25:00.000Z,"Perche point par point",0.38,0.266,2023-05-10T12:28:58.000Z
"120",2000-09-14T12:30:00.000Z,,"Perche point par point",0.32,0.165,2023-05-10T12:29:03.000Z
"90",1995-06-22T09:10:00.000Z,,"Perche point par point",0.46,0.384,2023-05-10T12:29:08.000Z
"57",1982-06-23T00:00:00.000Z,,"Autres",0.41000000000000003,0.255,2023-05-10T12:29:15.000Z
"32",1975-09-24T00:00:00.000Z,,"Autres",0.675,1.06,2023-05-10T12:29:19.000Z
"7",1968-09-04T00:00:00.000Z,,"Autres",0.495,0.327,2023-05-10T12:29:24.000Z
"1a",1965-02-02T00:00:00.000Z,,"Perche point par point",0.5,0.628,2023-05-10T12:29:28.000Z
"147",2005-04-20T13:55:00.000Z,2005-04-20T14:35:00.000Z,"Perche point par point",0.89,3.58,2023-05-10T12:28:58.000Z
"119",2000-08-24T09:00:00.000Z,,"Perche point par point",0.35000000000000003,0.23600000000000002,2023-05-10T12:29:03.000Z
"89",1995-05-19T09:00:00.000Z,,"Perche point par point",0.63,1.48,2023-05-10T12:29:09.000Z
"56",1981-10-28T00:00:00.000Z,,"Autres",0.41500000000000004,0.304,2023-05-10T12:29:15.000Z
"31",1975-07-16T00:00:00.000Z,,"Autres",0.47500000000000003,0.34600000000000003,2023-05-10T12:29:20.000Z
"6",1968-08-21T00:00:00.000Z,,"Autres",0.41000000000000003,0.14100000000000001,2023-05-10T12:29:24.000Z
"142",2004-05-07T11:00:00.000Z,2004-05-07T11:35:00.000Z,"Perche point par point",0.5750000000000001,1.01,2023-05-10T12:28:59.000Z
"114",1999-11-09T09:50:00.000Z,,"Perche point par point",0.54,0.809,2023-05-10T12:29:04.000Z
"84",1994-04-26T11:00:00.000Z,,"Perche point par point",0.74,2.12,2023-05-10T12:29:10.000Z
"51",1979-12-21T00:00:00.000Z,,"Autres",0.52,0.7010000000000001,2023-05-10T12:29:16.000Z
"26",1973-09-07T00:00:00.000Z,,"Autres",0.35000000000000003,0.112,2023-05-10T12:29:20.000Z
"1",1968-05-09T00:00:00.000Z,,"Autres",0.49,0.38,2023-05-10T12:29:25.000Z
"169",2010-06-30T11:00:00.000Z,,"Perche point par point",0.43,0.41400000000000003,2023-05-10T12:28:53.000Z
"141",2004-01-21T11:00:00.000Z,2004-01-21T11:40:00.000Z,"Perche point par point",0.5700000000000001,0.995,2023-05-10T12:28:59.000Z
"113",1999-09-24T11:00:00.000Z,,"Perche point par point",0.33,0.179,2023-05-10T12:29:04.000Z
"83",1993-12-20T12:30:00.000Z,1993-12-20T00:00:00.000Z,"Autres",0.6,0.744,2023-05-10T12:29:10.000Z
"50",1979-05-22T00:00:00.000Z,,"Autres",0.5,0.613,2023-05-10T12:29:16.000Z
"25",1973-04-12T00:00:00.000Z,,"Autres",0.615,0.879,2023-05-10T12:29:21.000Z
"18a",1967-11-21T00:00:00.000Z,,"Perche point par point",0.4,0.309,2023-05-10T12:29:25.000Z
"127",2001-11-06T11:30:00.000Z,2001-11-06T12:00:00.000Z,"Perche point par point",0.48,0.615,2023-05-10T12:29:01.000Z
"100",1997-08-07T10:00:00.000Z,,"Perche point par point",0.375,0.246,2023-05-10T12:29:06.000Z
"70",1986-08-21T00:00:00.000Z,,"Autres",0.36,0.156,2023-05-10T12:29:12.000Z
"37",1976-09-22T00:00:00.000Z,,"Autres",0.45,0.336,2023-05-10T12:29:18.000Z
"12",1969-11-05T00:00:00.000Z,,"Autres",0.42,0.242,2023-05-10T12:29:23.000Z
"5a",1965-05-11T00:00:00.000Z,,"Autres",0.45,0.501,2023-05-10T12:29:28.000Z
"215",2022-08-03T12:55:00.000Z,,"Perche point par point",0.26,0.105,2023-05-10T12:28:45.000Z
"211",2021-05-20T10:57:00.000Z,2021-05-20T11:04:00.000Z,"Mesure par ADCP",0.6900000000000001,1.32,2023-05-10T12:28:46.000Z
"209",2020-10-08T10:50:00.000Z,2020-10-08T11:15:00.000Z,"Perche point par point",0.34,0.20500000000000002,2023-05-10T12:28:46.000Z
"208",2020-07-29T10:00:00.000Z,2020-07-29T10:30:00.000Z,"Perche point par point",0.31,0.161,2023-05-10T12:28:46.000Z
"207",2020-06-18T08:00:00.000Z,2020-06-18T08:20:00.000Z,"Perche point par point",0.392,0.33,2023-05-10T12:28:46.000Z
"206",2020-03-10T09:20:00.000Z,2020-03-10T10:00:00.000Z,"Perche point par point",0.53,0.8150000000000001,2023-05-10T12:28:46.000Z
"205",2019-07-31T09:22:00.000Z,2019-07-31T09:45:00.000Z,"Perche point par point",0.31,0.157,2023-05-10T12:28:47.000Z
"204",2019-05-28T09:00:00.000Z,2019-05-28T09:30:00.000Z,"Perche point par point",0.418,0.429,2023-05-10T12:28:47.000Z
"203",2019-04-16T09:25:00.000Z,2019-04-16T10:00:00.000Z,"Perche point par point",0.492,0.641,2023-05-10T12:28:47.000Z
"202",2018-11-27T10:47:00.000Z,2018-11-27T10:53:00.000Z,"Mesure par ADCP",0.9400000000000001,3.0100000000000002,2023-05-10T12:28:47.000Z
"201",2018-11-21T09:49:00.000Z,,"Mesure par ADCP",1.02,2.9,2023-05-10T12:28:47.000Z
"200",2018-11-08T14:27:00.000Z,2018-11-08T14:34:00.000Z,"Mesure par ADCP",0.78,2.59,2023-05-10T12:28:48.000Z
"199",2018-08-22T09:15:00.000Z,2018-08-22T09:55:00.000Z,"Perche point par point",0.34,0.223,2023-05-10T12:28:48.000Z
"198",2018-06-07T11:50:00.000Z,2018-06-07T12:08:00.000Z,"Mesure par ADCP",0.685,1.62,2023-05-10T12:28:48.000Z
"197",2018-01-09T12:14:00.000Z,2018-01-09T12:23:00.000Z,"Autres",0.557,0.901,2023-05-10T12:28:48.000Z
"196",2017-12-29T11:00:00.000Z,2017-12-29T11:15:00.000Z,"Perche point par point",0.328,0.201,2023-05-10T12:28:48.000Z
"194",2017-03-16T12:45:00.000Z,,"Perche point par point",0.37,0.28500000000000003,2023-05-10T12:28:49.000Z
"192",2016-10-06T12:40:00.000Z,2016-10-06T13:05:00.000Z,"Perche point par point",0.302,0.167,2023-05-10T12:28:49.000Z
"191",2016-02-18T11:00:00.000Z,,"Perche point par point",0.49,0.5650000000000001,2023-05-10T12:28:49.000Z
"190",2015-07-16T13:03:00.000Z,,"Perche point par point",0.34,0.231,2023-05-10T12:28:50.000Z
"187",2014-02-10T11:10:00.000Z,,"Mesure par ADCP",1,5.23,2023-05-10T12:28:50.000Z
"186",2013-10-03T12:10:00.000Z,2013-10-03T12:30:00.000Z,"Perche point par point",0.37,0.271,2023-05-10T12:28:50.000Z
"185",2013-06-04T09:20:00.000Z,,"Perche point par point",0.75,2.14,2023-05-10T12:28:50.000Z
"184",2013-05-06T10:00:00.000Z,,"Mesure par ADCP",0.91,4.58,2023-05-10T12:28:51.000Z
"182",2012-12-13T11:00:00.000Z,,"Mesure par ADCP",0.635,1.35,2023-05-10T12:28:51.000Z
"181",2012-11-27T12:59:00.000Z,2012-11-27T13:16:00.000Z,"Saumon par intégration",1.25,9.03,2023-05-10T12:28:51.000Z
"180",2012-11-22T10:15:00.000Z,,"Perche point par point",0.56,0.798,2023-05-10T12:28:51.000Z
"179",2012-11-14T10:00:00.000Z,,"Mesure par ADCP",0.71,1.68,2023-05-10T12:28:52.000Z
"178",2012-11-06T11:45:00.000Z,,"Perche point par point",0.67,1.3900000000000001,2023-05-10T12:28:52.000Z
"177",2012-10-03T09:50:00.000Z,,"Perche point par point",0.45,0.461,2023-05-10T12:28:52.000Z
"176",2012-10-03T09:20:00.000Z,,"Perche point par point",0.445,0.47800000000000004,2023-05-10T12:28:52.000Z
"175",2011-11-10T10:50:00.000Z,,"Mesure par ADCP",0.41000000000000003,0.406,2023-05-10T12:28:52.000Z
"174",2011-09-01T13:05:00.000Z,,"Perche point par point",0.3,0.15,2023-05-10T12:28:53.000Z
"173",2011-06-30T09:50:00.000Z,,"Perche point par point",0.33,0.185,2023-05-10T12:28:53.000Z
"172",2011-03-04T10:05:00.000Z,,"Perche point par point",0.47000000000000003,0.494,2023-05-10T12:28:53.000Z
"171",2011-01-06T13:40:00.000Z,,"Perche point par point",0.47000000000000003,0.496,2023-05-10T12:28:53.000Z
"170",2010-09-02T10:20:00.000Z,,"Perche point par point",0.34,0.23,2023-05-10T12:28:53.000Z
"156",2007-08-16T13:37:00.000Z,2007-08-16T13:50:00.000Z,"Perche point par point",0.29,0.14400000000000002,2023-05-10T12:28:56.000Z
"213",2022-02-01T10:50:00.000Z,2022-02-01T11:20:00.000Z,"Perche point par point",0.385,0.337,2023-05-10T12:28:45.000Z
"152",2006-09-21T11:00:00.000Z,2006-09-21T11:20:00.000Z,"Perche point par point",0.375,0.272,2023-05-10T12:28:57.000Z
"210",2021-01-14T12:25:00.000Z,2021-01-14T12:48:00.000Z,"Perche point par point",0.445,0.509,2023-05-10T12:28:46.000Z
"150",2006-05-10T11:50:00.000Z,2006-05-10T12:20:00.000Z,"Perche point par point",0.44,0.45,2023-05-10T12:28:57.000Z
"122",2001-01-22T10:30:00.000Z,,"Perche point par point",0.725,1.74,2023-05-10T12:29:02.000Z
"92",1995-11-23T13:30:00.000Z,,"Perche point par point",0.44,0.275,2023-05-10T12:29:08.000Z
"59",1982-12-16T00:00:00.000Z,,"Autres",0.8200000000000001,3.02,2023-05-10T12:29:14.000Z
"34",1976-03-26T00:00:00.000Z,,"Autres",0.65,1.33,2023-05-10T12:29:19.000Z
"9",1969-03-18T00:00:00.000Z,,"Autres",0.71,1.27,2023-05-10T12:29:24.000Z
"149",2005-08-18T09:43:00.000Z,2005-08-18T10:00:00.000Z,"Perche point par point",0.295,0.116,2023-05-10T12:28:57.000Z
"121",2000-12-11T10:00:00.000Z,,"Perche point par point",0.71,1.53,2023-05-10T12:29:02.000Z
"91",1995-11-16T11:30:00.000Z,,"Perche point par point",0.395,0.279,2023-05-10T12:29:08.000Z
"58",1982-11-03T00:00:00.000Z,,"Autres",0.46,0.458,2023-05-10T12:29:14.000Z
"33",1975-12-24T00:00:00.000Z,,"Autres",0.76,1.25,2023-05-10T12:29:19.000Z
"8",1968-11-13T00:00:00.000Z,,"Autres",0.61,0.532,2023-05-10T12:29:24.000Z
"2a",1965-03-18T00:00:00.000Z,,"Dilution à débit constant",0.81,2.08,2023-05-10T12:29:28.000Z
"86",1994-09-02T11:30:00.000Z,,"Perche point par point",0.45,0.295,2023-05-10T12:29:09.000Z
"53",1980-10-23T00:00:00.000Z,,"Autres",0.37,0.275,2023-05-10T12:29:15.000Z
"28",1974-07-03T00:00:00.000Z,,"Autres",0.465,0.34800000000000003,2023-05-10T12:29:20.000Z
"3",1968-06-11T00:00:00.000Z,,"Autres",0.54,0.379,2023-05-10T12:29:25.000Z
"143",2004-06-17T10:30:00.000Z,2004-06-17T11:10:00.000Z,"Perche point par point",0.42,0.36,2023-05-10T12:28:58.000Z
"115",1999-12-22T10:00:00.000Z,,"Perche point par point",0.6,1.05,2023-05-10T12:29:04.000Z
"85",1994-07-12T10:15:00.000Z,,"Autres",0.39,0.163,2023-05-10T12:29:09.000Z
"52",1980-02-20T00:00:00.000Z,,"Autres",0.5650000000000001,0.7020000000000001,2023-05-10T12:29:16.000Z
"27",1973-12-11T00:00:00.000Z,,"Autres",0.37,0.127,2023-05-10T12:29:20.000Z
"2",1968-05-15T00:00:00.000Z,,"Autres",0.56,0.41500000000000004,2023-05-10T12:29:25.000Z
"168",2010-03-01T11:00:00.000Z,,"Mesure par ADCP",0.8150000000000001,2.88,2023-05-10T12:28:54.000Z
"112",1999-07-07T10:00:00.000Z,,"Perche point par point",0.38,0.267,2023-05-10T12:29:04.000Z
"82",1993-10-15T11:15:00.000Z,1993-10-15T00:00:00.000Z,"Autres",0.86,3.58,2023-05-10T12:29:10.000Z
"49",1978-11-21T00:00:00.000Z,,"Autres",0.39,0.215,2023-05-10T12:29:16.000Z
"24",1972-08-11T00:00:00.000Z,,"Autres",0.41500000000000004,0.216,2023-05-10T12:29:21.000Z
"16a",1967-10-11T00:00:00.000Z,,"Perche point par point",0.32,0.157,2023-05-10T12:29:25.000Z
"167",2009-06-03T09:35:00.000Z,,"Perche point par point",0.45,0.52,2023-05-10T12:28:54.000Z
"111",1999-05-20T10:00:00.000Z,,"Perche point par point",0.525,0.748,2023-05-10T12:29:04.000Z
"81",1993-07-27T10:45:00.000Z,1993-07-27T00:00:00.000Z,"Autres",0.395,0.191,2023-05-10T12:29:10.000Z
"48",1978-10-25T00:00:00.000Z,,"Autres",0.395,0.244,2023-05-10T12:29:16.000Z
"23",1972-03-29T00:00:00.000Z,,"Autres",0.66,1.05,2023-05-10T12:29:21.000Z
"15a",1967-04-19T00:00:00.000Z,,"Autres",0.54,0.807,2023-05-10T12:29:26.000Z
"78",1991-12-13T00:00:00.000Z,1991-12-13T00:00:00.000Z,"Autres",0.47500000000000003,0.435,2023-05-10T12:29:11.000Z
"45",1978-05-19T00:00:00.000Z,,"Autres",0.76,2.2,2023-05-10T12:29:17.000Z
"20",1971-06-17T00:00:00.000Z,,"Autres",0.45,0.293,2023-05-10T12:29:22.000Z
"12a",1966-06-29T00:00:00.000Z,,"Perche point par point",0.42,0.3,2023-05-10T12:29:26.000Z
"195",2017-08-24T12:30:00.000Z,2017-08-24T12:50:00.000Z,"Perche point par point",0.28500000000000003,0.146,2023-05-10T12:28:49.000Z
"163",2008-08-28T09:10:00.000Z,,"Perche point par point",0.36,0.263,2023-05-10T12:28:55.000Z
"107",1998-10-20T09:50:00.000Z,,"Perche point par point",0.37,0.28,2023-05-10T12:29:05.000Z
"77",1990-07-05T00:00:00.000Z,1990-07-05T00:00:00.000Z,"Autres",0.3,0.089,2023-05-10T12:29:11.000Z
"44",1978-03-24T00:00:00.000Z,,"Autres",0.6900000000000001,1.61,2023-05-10T12:29:17.000Z
"19",1971-05-18T00:00:00.000Z,,"Autres",0.91,3.06,2023-05-10T12:29:22.000Z
"11a",1966-04-05T00:00:00.000Z,,"Perche point par point",0.55,0.658,2023-05-10T12:29:26.000Z
"17",1971-03-16T00:00:00.000Z,,"Autres",0.735,1.41,2023-05-09T12:25:33.000Z
"162",2008-06-24T10:15:00.000Z,,"Perche point par point",0.53,0.8290000000000001,2023-05-10T12:28:55.000Z
"133",2002-12-12T11:30:00.000Z,,"Perche point par point",0.8200000000000001,2.73,2023-05-10T12:29:00.000Z
"106",1998-09-02T11:20:00.000Z,,"Perche point par point",0.365,0.209,2023-05-10T12:29:05.000Z
"76",1989-09-08T00:00:00.000Z,1989-09-08T00:00:00.000Z,"Autres",0.32,0.126,2023-05-10T12:29:11.000Z
"43",1978-02-28T00:00:00.000Z,,"Autres",0.965,4.72,2023-05-10T12:29:17.000Z
"10a",1966-02-17T00:00:00.000Z,,"Autres",1.4000000000000001,10,2023-05-10T12:29:27.000Z
"158",2008-05-28T09:10:00.000Z,,"Perche point par point",0.73,1.92,2023-05-10T12:28:56.000Z
"102",1997-10-01T11:10:00.000Z,,"Perche point par point",0.36,0.202,2023-05-10T12:29:06.000Z
"72",1987-09-14T00:00:00.000Z,,"Autres",0.35000000000000003,0.189,2023-05-10T12:29:12.000Z
"39",1977-04-15T00:00:00.000Z,,"Autres",0.67,1.36,2023-05-10T12:29:18.000Z
"14",1970-05-22T00:00:00.000Z,,"Autres",0.68,1.1300000000000001,2023-05-10T12:29:23.000Z
"7a",1965-08-10T00:00:00.000Z,,"Autres",0.35000000000000003,0.181,2023-05-10T12:29:27.000Z
"189",2015-03-26T12:40:00.000Z,,"Perche point par point",0.65,1.34,2023-05-10T12:28:50.000Z
"157",2007-09-04T12:15:00.000Z,2007-09-04T12:35:00.000Z,"Perche point par point",0.275,0.127,2023-05-10T12:28:56.000Z
"101",1997-09-10T09:15:00.000Z,,"Perche point par point",0.37,0.215,2023-05-10T12:29:06.000Z
"71",1986-10-30T00:00:00.000Z,,"Autres",0.355,0.177,2023-05-10T12:29:12.000Z
"38",1976-12-07T00:00:00.000Z,,"Autres",0.67,1.25,2023-05-10T12:29:18.000Z
"13",1970-01-23T00:00:00.000Z,,"Autres",0.555,0.553,2023-05-10T12:29:23.000Z
"6a",1965-06-22T00:00:00.000Z,,"Perche point par point",0.38,0.223,2023-05-10T12:29:27.000Z
"154",2007-02-22T13:20:00.000Z,2007-02-22T13:40:00.000Z,"Perche point par point",0.4,0.394,2023-05-10T12:28:56.000Z
"97",1996-10-02T08:00:00.000Z,,"Perche point par point",0.43,0.364,2023-05-10T12:29:07.000Z
"68",1985-12-06T00:00:00.000Z,,"Autres",0.355,0.156,2023-05-10T12:29:13.000Z
"35",1976-06-28T00:00:00.000Z,,"Autres",0.44,0.296,2023-05-10T12:29:19.000Z
"10",1969-05-20T00:00:00.000Z,,"Autres",0.615,0.6910000000000001,2023-05-10T12:29:23.000Z
"3a",1965-03-19T00:00:00.000Z,,"Perche point par point",0.8,2.0380000000000003,2023-05-10T12:29:28.000Z
"216",2023-01-05T12:17:00.000Z,,"Perche point par point",0.542,0.841,2023-06-16T08:44:59.000Z
"218",2023-08-03T12:15:00.000Z,2023-08-03T12:35:00.000Z,"Perche point par point",0.28500000000000003,0.138,2024-04-10T12:30:58.000Z
"221",2024-08-29T11:20:00.000Z,,"Perche point par point",0.315,0.168,2025-02-26T11:10:24.000Z
"220",2024-03-20T12:30:00.000Z,,"Perche point par point",0.675,1.46,2025-02-26T11:10:25.000Z
"219",2024-02-07T12:40:00.000Z,,"Perche point par point",0.48,0.547,2025-02-26T11:10:25.000Z
"60",1983-03-04T00:00:00.000Z,,"Autres",0.64,0.9520000000000001,2023-05-10T12:29:14.000Z
"146",2005-03-04T11:30:00.000Z,2005-03-04T11:50:00.000Z,"Perche point par point",0.37,0.269,2023-05-10T12:28:58.000Z
"88",1994-11-03T11:30:00.000Z,,"Perche point par point",0.72,1.79,2023-05-10T12:29:09.000Z
"55",1981-08-31T00:00:00.000Z,,"Autres",0.34500000000000003,0.158,2023-05-10T12:29:15.000Z
"30",1975-06-17T00:00:00.000Z,,"Autres",0.9,3.39,2023-05-10T12:29:20.000Z
"5",1968-07-23T00:00:00.000Z,,"Autres",0.4,0.125,2023-05-10T12:29:24.000Z
"145",2004-09-22T11:05:00.000Z,2004-09-22T11:20:00.000Z,"Perche point par point",0.31,0.152,2023-05-10T12:28:58.000Z
"117",2000-04-26T10:00:00.000Z,,"Perche point par point",0.635,1.27,2023-05-10T12:29:03.000Z
"87",1994-10-06T10:30:00.000Z,,"Perche point par point",0.64,1.6,2023-05-10T12:29:09.000Z
"54",1981-05-22T00:00:00.000Z,,"Autres",0.58,0.745,2023-05-10T12:29:15.000Z
"29",1974-10-22T00:00:00.000Z,,"Autres",0.425,0.255,2023-05-10T12:29:20.000Z
"4",1968-07-04T00:00:00.000Z,,"Autres",0.44,0.23700000000000002,2023-05-10T12:29:25.000Z
"144",2004-07-19T11:00:00.000Z,2004-07-19T11:30:00.000Z,"Perche point par point",0.33,0.185,2023-05-10T12:28:58.000Z
"116",2000-03-21T10:30:00.000Z,,"Perche point par point",0.445,0.423,2023-05-10T12:29:03.000Z
"166",2009-04-27T08:20:00.000Z,,"Mesure par ADCP",0.6900000000000001,1.56,2023-05-10T12:28:54.000Z
"110",1999-03-19T09:40:00.000Z,,"Perche point par point",0.44,0.427,2023-05-10T12:29:05.000Z
"80",1993-06-23T00:00:00.000Z,1993-06-23T00:00:00.000Z,"Autres",0.49,0.383,2023-05-10T12:29:10.000Z
"47",1978-08-11T00:00:00.000Z,,"Autres",0.43,0.432,2023-05-10T12:29:17.000Z
"22",1972-02-09T00:00:00.000Z,,"Autres",1.49,11.3,2023-05-10T12:29:21.000Z
"14a",1966-09-28T00:00:00.000Z,,"Autres",0.38,0.203,2023-05-10T12:29:26.000Z
"165",2009-03-11T10:40:00.000Z,,"Mesure par ADCP",0.605,1.07,2023-05-10T12:28:54.000Z
"109",1998-12-18T10:00:00.000Z,,"Perche point par point",0.36,0.23800000000000002,2023-05-10T12:29:05.000Z
"79",1992-01-24T00:00:00.000Z,1992-01-24T00:00:00.000Z,"Autres",0.435,0.34400000000000003,2023-05-10T12:29:10.000Z
"46",1978-07-04T00:00:00.000Z,,"Autres",0.55,0.65,2023-05-10T12:29:17.000Z
"21",1971-10-05T00:00:00.000Z,,"Autres",0.41000000000000003,0.14100000000000001,2023-05-10T12:29:21.000Z
"13a",1966-08-23T00:00:00.000Z,,"Autres",0.37,0.187,2023-05-10T12:29:26.000Z
"164",2008-10-16T13:00:00.000Z,,"Mesure par ADCP",0.395,0.319,2023-05-10T12:28:54.000Z
"135",2003-06-06T08:45:00.000Z,,"Perche point par point",0.405,0.328,2023-05-10T12:29:00.000Z
"108",1998-11-12T10:00:00.000Z,,"Perche point par point",0.365,0.254,2023-05-10T12:29:05.000Z
"193",2016-11-25T11:15:00.000Z,,"Mesure par ADCP",0.8300000000000001,2.87,2023-05-10T12:28:49.000Z
"161",2008-06-24T09:45:00.000Z,,"Perche point par point",0.53,0.773,2023-05-10T12:28:55.000Z
"105",1998-03-05T00:00:00.000Z,,"Perche point par point",0.53,0.753,2023-05-10T12:29:05.000Z
"75",1989-08-21T10:00:00.000Z,1989-08-21T00:00:00.000Z,"Autres",0.33,0.129,2023-05-10T12:29:11.000Z
"42",1978-02-21T00:00:00.000Z,,"Autres",0.925,4.04,2023-05-10T12:29:17.000Z
"9a",1965-11-02T00:00:00.000Z,,"Perche point par point",0.48,0.536,2023-05-10T12:29:27.000Z
"17",1971-03-16T00:00:00.000Z,,"Autres",0.735,1.41,2023-05-10T12:29:22.000Z
"160",2008-06-06T08:45:00.000Z,,"Mesure par ADCP",0.785,2.47,2023-05-10T12:28:55.000Z
"104",1998-01-20T09:30:00.000Z,,"Perche point par point",0.65,1.31,2023-05-10T12:29:06.000Z
"74",1989-08-07T09:00:00.000Z,1989-08-07T00:00:00.000Z,"Autres",0.325,0.202,2023-05-10T12:29:11.000Z
"41",1977-07-02T00:00:00.000Z,,"Autres",0.66,1.33,2023-05-10T12:29:18.000Z
"16",1971-01-27T00:00:00.000Z,,"Autres",0.96,3.8000000000000003,2023-05-10T12:29:22.000Z
"8a",1965-09-21T00:00:00.000Z,,"Perche point par point",0.4,0.241,2023-05-10T12:29:27.000Z
"159",2008-05-28T10:00:00.000Z,,"Mesure par ADCP",0.73,1.76,2023-05-10T12:28:55.000Z
"103",1997-10-28T00:00:00.000Z,,"Perche point par point",0.36,0.219,2023-05-10T12:29:06.000Z
"73",1988-11-24T12:30:00.000Z,1988-11-24T00:00:00.000Z,"Autres",0.435,0.333,2023-05-10T12:29:12.000Z
"40",1977-06-24T00:00:00.000Z,,"Autres",0.605,1.11,2023-05-10T12:29:18.000Z
"15",1970-10-15T00:00:00.000Z,,"Autres",0.46,0.28600000000000003,2023-05-10T12:29:22.000Z
"188",2014-02-14T10:40:00.000Z,,"Mesure par ADCP",0.89,3.99,2023-05-10T12:28:50.000Z
"155",2007-07-24T12:00:00.000Z,2007-07-24T12:20:00.000Z,"Perche point par point",0.34,0.231,2023-05-10T12:28:56.000Z
"99",1997-06-06T15:00:00.000Z,,"Autres",0.395,0.28,2023-05-10T12:29:07.000Z
"69",1986-05-22T00:00:00.000Z,,"Autres",0.71,1.82,2023-05-10T12:29:12.000Z
