"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"25-03",2025-03-17T11:15:00.000Z,2025-03-17T11:40:00.000Z,"Dilution par intégration",0.38,0.9440000000000001,2025-03-17T14:52:25.000Z
"24-18",2024-08-20T12:30:00.000Z,2024-08-20T13:10:00.000Z,"Perche point par point",0.082,0.02,2024-08-21T14:26:34.000Z
"24-17",2024-08-08T09:35:00.000Z,2024-08-08T10:10:00.000Z,"Perche point par point",0.105,0.033,2024-08-21T14:26:34.000Z
"24-15",2024-07-22T13:00:00.000Z,2024-07-22T13:40:00.000Z,"Perche point par point",0.14,0.058,2024-08-21T14:26:34.000Z
"24-14",2024-07-19T08:35:00.000Z,2024-07-19T08:50:00.000Z,"Dilution par intégration",0.15,0.074,2024-08-21T14:26:34.000Z
"24-14",2024-07-15T11:05:00.000Z,2024-07-15T11:35:00.000Z,"Perche point par point",0.16,0.092,2024-08-21T14:26:35.000Z
"24-13",2024-07-09T09:00:00.000Z,2024-07-09T09:15:00.000Z,"Dilution par intégration",0.17500000000000002,0.121,2024-08-21T14:26:35.000Z
"23-11",2023-08-25T10:30:00.000Z,2023-08-25T10:45:00.000Z,"Dilution par intégration",-0.095,0.02,2024-03-26T13:35:55.000Z
"23-05",2023-07-05T11:50:00.000Z,2023-07-05T12:15:00.000Z,"Dilution par intégration",-0.048,0.07100000000000001,2024-03-26T13:35:56.000Z
"23-10",2023-08-07T12:00:00.000Z,2023-08-07T12:15:00.000Z,"Dilution par intégration",-0.073,0.038,2024-03-26T13:35:56.000Z
"23-04",2023-05-24T08:40:00.000Z,2023-05-24T09:20:00.000Z,"Dilution par intégration",0.043000000000000003,0.295,2024-03-26T13:35:57.000Z
"23-01",2023-01-20T11:10:00.000Z,2023-01-20T12:10:00.000Z,"Dilution par intégration",0,0.158,2024-03-26T13:35:57.000Z
"16-04",2016-05-13T10:00:00.000Z,2016-05-13T10:30:00.000Z,"Perche point par point",0.515,1.84,2023-05-26T07:25:23.000Z
"18-04",2018-07-17T12:00:00.000Z,2018-07-17T12:30:00.000Z,"Perche point par point",0.13,0.17500000000000002,2023-05-26T07:25:06.000Z
"18-03",2018-04-18T08:41:00.000Z,2018-04-18T08:48:00.000Z,"Mesure par ADCP",0.63,4.002,2023-05-26T07:25:06.000Z
"18-02",2018-04-11T13:05:00.000Z,2018-04-11T13:20:00.000Z,"Jaugeage par mesure de vitesse en surface",1.6500000000000001,29.1,2023-05-26T07:25:06.000Z
"18-01",2018-03-19T09:52:00.000Z,2018-03-19T09:57:00.000Z,"Mesure par ADCP",0.385,1.25,2023-05-26T07:25:07.000Z
"17-06",2017-07-31T14:00:00.000Z,2017-07-31T14:24:00.000Z,"Perche point par point",0.049,0.029,2023-05-26T07:25:07.000Z
"17-05",2017-07-21T09:15:00.000Z,2017-07-21T09:40:00.000Z,"Perche point par point",0.045,0.024,2023-05-26T07:25:07.000Z
"17-04",2017-06-30T09:40:00.000Z,2017-06-30T10:10:00.000Z,"Perche point par point",0.085,0.081,2023-05-26T07:25:07.000Z
"17-03",2017-06-19T12:55:00.000Z,2017-06-19T13:25:00.000Z,"Perche point par point",0.09,0.076,2023-05-26T07:25:08.000Z
"17-02",2017-06-14T08:35:00.000Z,2017-06-14T08:55:00.000Z,"Perche point par point",0.1,0.098,2023-05-26T07:25:08.000Z
"17-01",2017-01-30T12:25:00.000Z,2017-01-30T12:33:00.000Z,"Mesure par ADCP",0.75,4.4,2023-05-26T07:25:08.000Z
"16-12",2016-08-09T12:30:00.000Z,2016-08-09T12:31:00.000Z,"Autres",0.01,0.0005,2023-05-26T07:25:09.000Z
"16-11",2016-08-04T12:46:00.000Z,2016-08-04T13:10:00.000Z,"Perche point par point",0.02,0.002,2023-05-26T07:25:09.000Z
"16-10",2016-07-28T09:15:00.000Z,2016-07-28T09:35:00.000Z,"Perche point par point",0.037,0.012,2023-05-26T07:25:09.000Z
"16-09",2016-07-26T13:00:00.000Z,2016-07-26T13:15:00.000Z,"Perche point par point",0.037,0.01,2023-05-26T07:25:22.000Z
"16-08",2016-07-19T08:30:00.000Z,2016-07-19T08:50:00.000Z,"Perche point par point",0.05,0.022,2023-05-26T07:25:22.000Z
"16-07",2016-06-29T12:45:00.000Z,2016-06-29T13:10:00.000Z,"Perche point par point",0.125,0.111,2023-05-26T07:25:22.000Z
"16-06",2016-06-21T12:20:00.000Z,2016-06-21T12:50:00.000Z,"Perche point par point",0.16,0.195,2023-05-26T07:25:22.000Z
"16-05",2016-06-09T13:25:00.000Z,2016-06-09T13:45:00.000Z,"Perche point par point",0.22,0.362,2023-05-26T07:25:23.000Z
"16-03",2016-03-23T09:10:00.000Z,2016-03-23T09:35:00.000Z,"Perche point par point",0.42,1.16,2023-05-26T07:25:23.000Z
"16-02",2016-02-15T10:50:00.000Z,2016-02-15T11:20:00.000Z,"Perche point par point",0.37,0.885,2023-05-26T07:25:24.000Z
"16-01",2016-01-28T13:15:00.000Z,2016-01-28T13:50:00.000Z,"Perche point par point",0.19,0.268,2023-05-26T07:25:24.000Z
"25-06",2025-05-12T10:40:00.000Z,2025-05-12T10:55:00.000Z,"Dilution par intégration",0.3,0.536,2025-05-12T14:20:22.000Z
"24-23",2024-12-23T10:35:00.000Z,2024-12-23T10:55:00.000Z,"Dilution par intégration",0.35000000000000003,0.668,2024-12-23T13:44:52.000Z
"23-12",2023-09-15T12:30:00.000Z,2023-09-15T13:05:00.000Z,"Dilution par intégration",-0.19,0.015,2024-03-26T13:35:55.000Z
"23-06",2023-07-13T12:40:00.000Z,2023-07-13T12:55:00.000Z,"Dilution par intégration",-0.068,0.044,2024-03-26T13:35:56.000Z
"22-10",2022-11-21T09:50:00.000Z,2022-11-21T10:30:00.000Z,"Perche point par point",-0.068,0.041,2023-05-26T07:24:56.000Z
"22-09",2022-09-29T12:20:00.000Z,2022-09-29T13:15:00.000Z,"Perche point par point",-0.08,0.03,2023-05-26T07:24:56.000Z
"22-08",2022-08-26T07:00:00.000Z,2022-08-26T07:35:00.000Z,"Perche point par point",-0.092,0.022,2023-05-26T07:24:56.000Z
"22-07",2022-08-05T10:55:00.000Z,2022-08-05T11:30:00.000Z,"Perche point par point",-0.073,0.036000000000000004,2023-05-26T07:24:56.000Z
"22-06",2022-07-19T11:20:00.000Z,2022-07-19T11:55:00.000Z,"Perche point par point",-0.06,0.056,2023-05-26T07:24:57.000Z
"22-05",2022-07-11T12:05:00.000Z,2022-07-11T12:45:00.000Z,"Perche point par point",-0.045,0.084,2023-05-26T07:24:57.000Z
"13-01",2013-01-18T10:30:00.000Z,2013-01-18T10:55:00.000Z,"Perche point par point",0.3,0.5700000000000001,2023-05-26T07:25:40.000Z
"12-08",2012-09-24T11:50:00.000Z,2012-09-24T12:15:00.000Z,"Perche point par point",0.057,0.029,2023-05-26T07:25:40.000Z
"12-07",2012-08-21T09:55:00.000Z,2012-08-21T10:20:00.000Z,"Perche point par point",0.01,0.001,2023-05-26T07:25:41.000Z
"12-06",2012-08-17T09:52:00.000Z,2012-08-17T10:08:00.000Z,"Perche point par point",0.045,0.017,2023-05-26T07:25:41.000Z
"12-05",2012-07-27T11:57:00.000Z,2012-07-27T12:15:00.000Z,"Perche point par point",0.055,0.025,2023-05-26T07:25:41.000Z
"12-04",2012-07-16T13:53:00.000Z,2012-07-16T14:16:00.000Z,"Perche point par point",0.1,0.076,2023-05-26T07:25:41.000Z
"12-03",2012-03-27T12:03:00.000Z,2012-03-27T12:13:00.000Z,"Perche point par point",0.245,0.34400000000000003,2023-05-26T07:25:42.000Z
"12-02",2012-03-15T13:30:00.000Z,2012-03-15T14:00:00.000Z,"Perche point par point",0.24,0.366,2023-05-26T07:25:42.000Z
"12-01",2012-03-15T12:03:00.000Z,2012-03-15T12:13:00.000Z,"Mesure par ADCP",0.245,0.375,2023-05-26T07:25:42.000Z
"11-08",2011-08-11T06:48:00.000Z,2011-08-11T07:30:00.000Z,"Perche point par point",0.055,0.026000000000000002,2023-05-26T07:25:42.000Z
"11-07",2011-07-21T10:50:00.000Z,2011-07-21T11:05:00.000Z,"Perche point par point",0.048,0.029,2023-05-26T07:25:43.000Z
"11-06",2011-07-21T10:30:00.000Z,2011-07-21T10:45:00.000Z,"Perche point par point",0.055,0.031,2023-05-26T07:25:43.000Z
"11-05",2011-06-22T08:50:00.000Z,2011-06-22T09:25:00.000Z,"Perche point par point",0.14,0.11900000000000001,2023-05-26T07:25:51.000Z
"11-04",2011-06-20T09:00:00.000Z,2011-06-20T09:30:00.000Z,"Perche point par point",0.128,0.1,2023-05-26T07:25:51.000Z
"11-03",2011-06-15T12:20:00.000Z,2011-06-15T12:40:00.000Z,"Perche point par point",0.155,0.136,2023-05-26T07:25:51.000Z
