"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"215",1989-06-13T00:00:00.000Z,,"Autres",0.31,0.523,2023-11-13T14:50:42.000Z
"214",1989-05-18T00:00:00.000Z,,"Autres",0.34500000000000003,0.562,2023-11-13T14:50:42.000Z
"213",1989-04-19T00:00:00.000Z,,"Autres",0.32,0.59,2023-11-13T14:50:43.000Z
"212",1989-03-22T00:00:00.000Z,,"Autres",0.3,0.5670000000000001,2023-11-13T14:50:43.000Z
"211",1989-02-23T00:00:00.000Z,,"Autres",0.325,0.611,2023-11-13T14:50:43.000Z
"210",1989-01-25T00:00:00.000Z,,"Autres",0.305,0.615,2023-11-13T14:50:43.000Z
"209",1988-12-28T00:00:00.000Z,,"Autres",0.28500000000000003,0.5720000000000001,2023-11-13T14:50:43.000Z
"208",1988-11-30T00:00:00.000Z,,"Autres",0.385,0.643,2023-11-13T14:50:43.000Z
"207",1988-11-02T00:00:00.000Z,,"Autres",0.255,0.402,2023-11-13T14:50:44.000Z
"206",1988-10-05T00:00:00.000Z,,"Autres",0.44,0.622,2023-11-13T14:50:44.000Z
"205",1988-09-06T00:00:00.000Z,,"Autres",0.505,0.652,2023-11-13T14:50:44.000Z
"204",1988-08-22T00:00:00.000Z,,"Autres",0.54,0.707,2023-11-13T14:50:44.000Z
"203",1988-08-17T00:00:00.000Z,,"Autres",0.53,0.716,2023-11-13T14:50:44.000Z
"116",1981-11-26T00:00:00.000Z,,"Autres",0.52,0.732,2023-11-13T14:51:00.000Z
"68",1978-04-27T00:00:00.000Z,,"Autres",0.225,0.612,2023-11-13T14:51:08.000Z
"29",1975-05-06T00:00:00.000Z,,"Autres",0.28,0.5730000000000001,2023-11-13T14:51:14.000Z
"202",1988-07-20T00:00:00.000Z,,"Autres",0.41000000000000003,0.739,2023-11-13T14:50:44.000Z
"115",1981-10-29T00:00:00.000Z,,"Autres",0.54,0.774,2023-11-13T14:51:00.000Z
"334",1999-05-26T11:50:00.000Z,1999-05-26T12:05:00.000Z,"Perche point par point",0.5650000000000001,0.682,2023-11-13T14:50:22.000Z
"333",1999-04-27T12:05:00.000Z,1999-04-27T12:20:00.000Z,"Perche point par point",0.5700000000000001,0.8220000000000001,2023-11-13T14:50:23.000Z
"332",1999-03-23T12:00:00.000Z,1999-03-23T12:15:00.000Z,"Perche point par point",0.63,0.9560000000000001,2023-11-13T14:50:23.000Z
"201",1988-06-21T00:00:00.000Z,,"Autres",0.375,0.856,2023-11-13T14:50:45.000Z
"200",1988-05-06T00:00:00.000Z,,"Autres",0.37,0.839,2023-11-13T14:50:45.000Z
"331",1999-01-26T12:15:00.000Z,1999-01-26T12:30:00.000Z,"Perche point par point",0.54,0.721,2023-11-13T14:50:23.000Z
"330",1998-12-15T12:20:00.000Z,1998-12-15T12:30:00.000Z,"Perche point par point",0.47000000000000003,0.5660000000000001,2023-11-13T14:50:23.000Z
"329",1998-11-24T12:30:00.000Z,1998-11-24T12:45:00.000Z,"Perche point par point",0.55,0.74,2023-11-13T14:50:23.000Z
"198",1988-04-05T00:00:00.000Z,,"Autres",0.295,0.617,2023-11-13T14:50:45.000Z
"114",1981-10-01T00:00:00.000Z,,"Autres",0.47000000000000003,0.671,2023-11-13T14:51:00.000Z
"328",1998-10-20T11:35:00.000Z,1998-10-20T11:45:00.000Z,"Perche point par point",0.51,0.5730000000000001,2023-11-13T14:50:23.000Z
"197",1988-03-08T00:00:00.000Z,,"Autres",0.305,0.858,2023-11-13T14:50:45.000Z
"113",1981-09-03T00:00:00.000Z,,"Autres",0.52,0.793,2023-11-13T14:51:00.000Z
"67",1978-03-22T00:00:00.000Z,,"Autres",0.61,1.328,2023-11-13T14:51:08.000Z
"28",1975-04-23T00:00:00.000Z,,"Autres",0.23,0.5630000000000001,2023-11-13T14:51:14.000Z
"327",1998-09-22T13:15:00.000Z,1998-09-22T13:25:00.000Z,"Perche point par point",0.46,0.506,2023-11-13T14:50:24.000Z
