"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"577",2016-05-24T08:15:00.000Z,2016-05-24T08:43:00.000Z,"Mesure par ADCP",0.36,0.635,2023-09-28T07:09:45.000Z
"357",1997-03-11T00:00:00.000Z,,"Autres",0.27,0.5650000000000001,2023-09-28T07:23:13.000Z
"356",1997-02-18T00:00:00.000Z,,"Autres",0.275,0.5650000000000001,2023-09-28T07:23:14.000Z
"355",1997-01-28T00:00:00.000Z,,"Autres",0.26,0.5750000000000001,2023-09-28T07:23:14.000Z
"354",1997-01-14T00:00:00.000Z,,"Autres",0.265,0.593,2023-09-28T07:23:15.000Z
"353",1996-12-10T00:00:00.000Z,,"Autres",0.27,0.611,2023-09-28T07:23:15.000Z
"576",2016-04-12T09:15:00.000Z,2016-04-12T09:30:00.000Z,"Mesure par ADCP",0.33,0.615,2023-09-28T07:09:45.000Z
"575",2016-03-08T10:45:00.000Z,2016-03-08T11:00:00.000Z,"Mesure par ADCP",0.329,0.705,2023-09-28T07:09:46.000Z
"574",2016-02-02T09:00:00.000Z,2016-02-02T09:15:00.000Z,"Mesure par ADCP",0.325,0.6930000000000001,2023-09-28T07:09:47.000Z
"573",2015-11-24T09:37:00.000Z,2015-11-24T09:50:00.000Z,"Mesure par ADCP",0.343,0.731,2023-09-28T07:09:49.000Z
"572",2015-10-27T10:00:00.000Z,2015-10-27T10:15:00.000Z,"Mesure par ADCP",0.341,0.712,2023-09-28T07:09:51.000Z
"571",2015-09-16T08:40:00.000Z,2015-09-16T09:00:00.000Z,"Mesure par ADCP",0.355,0.7000000000000001,2023-09-28T07:09:51.000Z
"570",2015-08-20T12:45:00.000Z,2015-08-20T12:52:00.000Z,"Mesure par ADCP",0.307,0.561,2023-09-28T07:09:51.000Z
"569",2015-07-21T08:45:00.000Z,2015-07-21T09:10:00.000Z,"Mesure par ADCP",0.315,0.601,2023-09-28T07:09:52.000Z
"568",2015-06-02T08:31:00.000Z,2015-06-02T09:00:00.000Z,"Mesure par ADCP",0.365,0.7030000000000001,2023-09-28T07:09:52.000Z
"352",1996-11-19T00:00:00.000Z,,"Autres",0.26,0.594,2023-09-28T07:23:16.000Z
