"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"",2022-11-17T10:40:00.000Z,,"Mesure par ADCP",0.2,1.07,2023-02-23T09:55:07.000Z
"",2022-10-19T09:57:00.000Z,,"Mesure par ADCP",0.11,0.466,2023-02-23T09:55:07.000Z
"",2022-09-13T10:00:00.000Z,,"Mesure par ADCP",0.055,0.191,2023-02-23T09:55:07.000Z
"",2022-07-06T09:45:00.000Z,,"Autres",0.12,0.297,2023-02-23T09:55:07.000Z
"",2022-06-07T11:30:00.000Z,,"Mesure par ADCP",0.2,0.447,2023-02-23T09:55:07.000Z
"",2022-05-12T12:58:00.000Z,,"Mesure par ADCP",0.21,0.796,2023-02-23T09:55:08.000Z
"",2022-04-05T10:00:00.000Z,,"Mesure par ADCP",0.24,1.32,2023-02-23T09:55:08.000Z
"",2022-03-03T14:20:00.000Z,,"Mesure par ADCP",0.31,2.25,2023-02-23T09:55:08.000Z
"",2022-02-10T08:30:00.000Z,,"Mesure par ADCP",0.38,3.73,2023-02-23T09:55:08.000Z
"",2021-11-18T10:55:00.000Z,,"Perche par intégration",0.155,0.503,2023-02-23T09:55:08.000Z
"",2021-10-20T11:30:00.000Z,,"Perche par intégration",0.125,0.309,2023-02-23T09:55:09.000Z
"",2021-09-15T11:44:00.000Z,,"Mesure par ADCP",0.15,0.455,2023-02-23T09:55:09.000Z
"",2021-08-17T12:34:00.000Z,,"Mesure par ADCP",0.20500000000000002,0.8,2023-02-23T09:55:09.000Z
"",2021-06-15T11:40:00.000Z,,"Mesure par ADCP",0.28,0.986,2023-02-23T09:55:09.000Z
"",2021-05-05T10:32:00.000Z,,"Perche par intégration",0.4,2.7600000000000002,2023-02-23T09:55:09.000Z
"",2021-04-07T11:00:00.000Z,,"Perche par intégration",0.215,1.05,2023-02-23T09:55:10.000Z
"",2021-03-03T12:00:00.000Z,,"Perche par intégration",0.24,1.48,2023-02-23T09:55:10.000Z
"",2021-01-26T11:44:00.000Z,,"Mesure par ADCP",0.52,5.36,2023-02-23T09:55:10.000Z
"",2020-11-19T11:45:00.000Z,,"Perche par intégration",0.2,0.992,2023-02-23T09:55:10.000Z
"",2020-10-12T09:55:00.000Z,,"Perche par intégration",0.195,1.01,2023-02-23T09:55:10.000Z
"",2020-09-24T10:20:00.000Z,,"Perche par intégration",0.05,0.177,2023-02-23T09:55:11.000Z
