"Numéro","Date de début (TU)","Date de fin (TU)","Mode","Hauteur retenue (m)","Débit mesuré (m³/s)","Date de mise à jour (TU)"
"260",2009-07-15T09:55:00.000Z,2009-07-15T10:10:00.000Z,"Perche par intégration",0.88,0.225,2022-04-05T15:41:20.000Z
"259",2009-05-27T12:45:00.000Z,2009-05-27T13:00:00.000Z,"Perche par intégration",0.9500000000000001,0.526,2022-04-05T15:41:20.000Z
"256",2008-02-06T14:39:00.000Z,2008-02-06T14:46:00.000Z,"Mesure par ADCP",1.55,9.09,2022-04-05T15:41:22.000Z
"255",2007-07-25T10:20:00.000Z,2007-07-25T10:35:00.000Z,"Perche par intégration",1.04,0.8200000000000001,2022-04-05T15:41:23.000Z
"251",2006-05-17T09:35:00.000Z,,"Perche par intégration",0.84,0.982,2022-04-05T15:41:25.000Z
"250",2005-12-08T11:50:00.000Z,,"Perche par intégration",1,2.1,2022-04-05T15:41:26.000Z
"249",2005-10-13T12:55:00.000Z,2005-10-13T13:10:00.000Z,"Perche par intégration",0.665,0.23500000000000001,2022-04-05T15:41:26.000Z
"248",2005-07-26T09:50:00.000Z,,"Perche par intégration",0.9400000000000001,0.28,2022-04-05T15:41:27.000Z
"245",2004-10-07T16:00:00.000Z,,"Perche par intégration",0.98,0.42,2022-04-05T15:41:29.000Z
"244",2004-09-03T12:00:00.000Z,,"Perche par intégration",1,0.521,2022-04-05T15:41:29.000Z
"225",2000-10-04T09:10:00.000Z,2000-10-04T09:25:00.000Z,"Perche par intégration",1.08,1.95,2022-04-05T15:41:41.000Z
"196",1996-07-10T00:00:00.000Z,,"Perche par intégration",0.85,0.388,2022-04-05T15:41:59.000Z
"188",1995-11-17T00:00:00.000Z,,"Perche par intégration",0.89,0.62,2022-04-05T15:42:04.000Z
"187",1995-09-21T00:00:00.000Z,,"Perche par intégration",0.91,0.45,2022-04-05T15:42:04.000Z
"184",1995-04-12T00:00:00.000Z,,"Perche par intégration",1.11,2.88,2022-04-05T15:42:06.000Z
"183",1994-11-22T00:00:00.000Z,,"Perche par intégration",0.96,1.18,2022-04-05T15:42:07.000Z
"180",1994-02-16T00:00:00.000Z,,"Perche par intégration",1.1300000000000001,3.14,2022-04-05T15:42:09.000Z
"164",1991-10-21T00:00:00.000Z,,"Perche par intégration",0.78,0.46,2022-04-05T15:42:19.000Z
"163",1991-08-01T00:00:00.000Z,,"Perche par intégration",0.81,0.45,2022-04-05T15:42:20.000Z
"162",1991-04-02T00:00:00.000Z,,"Perche par intégration",1.02,2.27,2022-04-05T15:42:20.000Z
"159",1990-09-18T00:00:00.000Z,,"Perche par intégration",0.8,0.35000000000000003,2022-04-05T15:42:22.000Z
